col,row,name,date,p5,tag,dbh,comments,,,,
44,30,BC,11/25/04,13,21381,86,,,,,
44,30,BC,11/25/04,13,21381,53,,,,,
44,30,BC,11/25/04,13,21381,54,,,,,
44,30,BC,11/25/04,13,21381,89,,,,,
44,30,BC,11/25/04,13,21381,66,,,,,
44,30,BC,11/25/04,13,21381,65,,,,,
44,30,BC,11/25/04,23,21383,101,,,,,
44,30,BC,11/25/04,23,21383,78,,,,,
44,30,BC,11/25/04,23,21383,72,,,,,
44,30,BC,11/25/04,23,21383,98,,,,,
44,30,BC,11/25/04,42,21392,428,,,,,
44,30,BC,11/25/04,42,21392,66,,,,,
44,30,BC,11/25/04,42,21392,21,,,,,
44,30,BC,11/25/04,42,21392,11,,,,,
44,30,BC,11/25/04,42,21392,29,,,,,
44,30,BC,11/25/04,42,21392,99,,,,,
44,30,BC,11/25/04,42,21392,55,,,,,
44,31,BC,11/25/04,24,21372,95,,,,,
44,31,BC,11/25/04,24,21372,54,,,,,
44,31,BC,11/25/04,24,21372,50,,,,,
44,31,BC,11/25/04,24,21372,57,,,,,
44,31,BC,11/25/04,24,21372,82,,,,,
44,31,BC,11/25/04,24,21372,52,,,,,
44,31,BC,11/25/04,24,21373,99,,,,,
44,31,BC,11/25/04,24,21373,89,,,,,
44,31,BC,11/25/04,24,21373,70,,,,,
44,31,BC,11/25/04,24,21373,80,,,,,
44,31,BC,11/25/04,21,21375,92,,,,,
44,31,BC,11/25/04,21,21375,89,,,,,
44,31,BC,11/25/04,21,21375,52,,,,,
44,31,BC,11/25/04,21,21375,67,,,,,
44,31,BC,11/25/04,21,21375,70,,,,,
44,31,BC,11/25/04,21,21375,77,,,,,
44,31,BC,11/25/04,21,21375,87,,,,,
44,31,BC,11/25/04,21,21375,83,,,,,
44,31,BC,11/25/04,21,21375,65,,,,,
44,31,BC,11/25/04,21,21375,69,,,,,
44,31,BC,11/25/04,21,21375,85,,,,,
44,31,BC,11/25/04,21,21375,80,,,,,
44,31,BC,11/25/04,21,21375,52,,,,,
44,31,BC,11/25/04,21,21375,56,,,,,
44,31,BC,11/25/04,21,21375,82,,,,,
44,31,BC,11/25/04,42,21378,99,,,,,
44,31,BC,11/25/04,42,21378,97,,,,,
44,31,BC,11/25/04,42,21378,83,,,,,
44,31,BC,11/25/04,42,21378,66,,,,,
44,32,BC,11/25/04,14,21365,90,,,,,
44,32,BC,11/25/04,14,21365,87,,,,,
44,33,BC,11/25/04,14,21354,102,,,,,
44,33,BC,11/25/04,14,21354,87,,,,,
44,33,BC,11/25/04,14,21354,68,,,,,
44,36,BC,11/24/04,42,21328,84,,,,,
44,36,BC,11/24/04,42,21328,79,,,,,
44,37,BC,11/24/04,24,21296,112,,,,,
44,37,BC,11/24/04,24,21296,56,,,,,
44,38,BC,11/24/04,11,21267,122,,,,,
44,38,BC,11/24/04,11,21267,87,,,,,
44,38,BC,11/24/04,11,21267,82,,,,,
44,38,BC,11/24/04,11,21267,96,,,,,
44,38,BC,11/24/04,11,21267,78,,,,,
44,38,BC,11/24/04,33,21277,405,,,,,
44,38,BC,11/24/04,33,21277,19,,,,,
44,38,BC,11/24/04,43,21283,87,,,,,
44,38,BC,11/24/04,43,21283,66,,,,,
44,38,BC,11/24/04,43,21283,56,,,,,
44,38,BC,11/24/04,43,21283,72,,,,,
44,39,BC,11/24/04,13,21242,124,,,,,
44,39,BC,11/24/04,13,21242,73,,,,,
44,39,BC,11/24/04,13,21244,82,,,,,
44,39,BC,11/24/04,13,21244,70,,,,,
44,39,BC,11/24/04,13,21244,67,,,,,
44,39,BC,11/24/04,23,21249,192,,,,,
44,39,BC,11/24/04,23,21249,103,,,,,
44,39,BC,11/24/04,33,21258,187,,,,,
44,39,BC,11/24/04,33,21258,175,,,,,
44,39,BC,11/24/04,34,21259,87,,,,,
44,39,BC,11/24/04,34,21259,78,,,,,
44,39,BC,11/24/04,34,21259,77,,,,,
44,39,BC,11/24/04,34,21260,85,,,,,
44,39,BC,11/24/04,34,21260,81,,,,,
44,39,BC,11/24/04,34,21260,74,,,,,
44,39,BC,11/24/04,34,21260,84,,,,,
44,39,BC,11/24/04,34,21260,63,,,,,
44,39,BC,11/24/04,34,21260,55,,,,,
44,39,BC,11/24/04,34,21260,78,,,,,
44,40,BC,11/23/04,23,21224,96,,,,,
44,40,BC,11/23/04,23,21224,73,,,,,
44,40,BC,11/23/04,23,21224,70,,,,,
44,40,BC,11/23/04,23,21224,92,,,,,
44,40,BC,11/23/04,23,21224,85,,,,,
44,40,BC,11/23/04,23,21224,62,,,,,
44,40,BC,11/23/04,23,21224,87,,,,,
44,40,BC,11/23/04,23,21224,75,,,,,
44,40,BC,11/23/04,23,21225,101,,,,,
44,40,BC,11/23/04,23,21225,80,,,,,
44,40,BC,11/23/04,23,21225,68,,,,,
44,40,BC,11/23/04,23,21225,55,,,,,
44,40,BC,11/23/04,34,21233,117,,,,,
44,40,BC,11/23/04,34,21233,110,,,,,
44,40,BC,11/23/04,34,21233,67,,,,,
44,40,BC,11/23/04,34,21233,102,,,,,
44,40,BC,11/23/04,34,21233,100,,,,,
44,40,BC,11/23/04,34,21233,98,,,,,
44,40,BC,11/23/04,34,21233,53,,,,,
44,40,BC,11/23/04,41,21239,269,,,,,
44,40,BC,11/23/04,41,21239,116,,,,,
44,41,BC,11/23/04,13,21199,82,,,,,
44,41,BC,11/23/04,13,21199,76,,,,,
44,41,BC,11/23/04,13,21199,72,,,,,
44,41,BC,11/23/04,13,21199,60,,,,,
44,41,BC,11/23/04,14,21200,101,,,,,
44,41,BC,11/23/04,14,21200,78,,,,,
44,41,BC,11/23/04,14,21200,61,,,,,
44,41,BC,11/23/04,14,21200,75,,,,,
44,41,BC,11/23/04,14,21201,55,,,,,
44,41,BC,11/23/04,14,21201,49,,,,,
44,41,BC,11/23/04,22,21205,60,,,,,
44,41,BC,11/23/04,22,21205,55,,,,,
44,41,BC,11/23/04,21,21206,98,,,,,
44,41,BC,11/23/04,21,21206,98,,,,,
44,41,BC,11/23/04,21,21206,96,,,,,
44,41,BC,11/23/04,21,21206,97,,,,,
44,41,BC,11/23/04,21,21206,66,,,,,
44,41,BC,11/23/04,21,21206,88,,,,,
44,41,BC,11/23/04,21,21206,90,,,,,
44,41,BC,11/23/04,21,21206,94,,,,,
44,41,BC,11/23/04,21,21206,78,,,,,
44,41,BC,11/23/04,21,21206,80,,,,,
44,41,BC,11/23/04,31,21208,104,,,,,
44,41,BC,11/23/04,31,21208,100,,,,,
44,41,BC,11/23/04,33,21210,101,,,,,
44,41,BC,11/23/04,33,21210,72,,,,,
44,41,BC,11/23/04,33,21211,61,,,,,
44,41,BC,11/23/04,33,21211,55,,,,,
44,41,BC,11/23/04,44,21214,385,,,,,
44,41,BC,11/23/04,44,21214,17,,,,,
44,41,BC,11/23/04,44,21214,13,,,,,
44,41,BC,11/23/04,44,21214,12,,,,,
44,41,BC,11/23/04,43,21217,96,,,,,
44,41,BC,11/23/04,43,21217,85,,,,,
44,41,BC,11/23/04,43,21217,75,,,,,
44,41,BC,11/23/04,43,21217,72,,,,,
44,41,BC,11/23/04,43,21217,83,,,,,
44,41,BC,11/23/04,43,21217,73,,,,,
44,41,BC,11/23/04,43,21217,76,,,,,
44,41,BC,11/23/04,43,21217,88,,,,,
44,41,BC,11/23/04,43,21217,87,,,,,
44,41,BC,11/23/04,43,21217,82,,,,,
44,41,BC,11/23/04,43,21217,75,,,,,
44,41,BC,11/23/04,43,21217,80,,,,,
44,41,BC,11/23/04,43,21217,89,,,,,
44,41,BC,11/23/04,43,21217,65,,,,,
44,41,BC,11/23/04,43,21217,70,,,,,
44,41,BC,11/23/04,43,21217,89,,,,,
44,41,BC,11/23/04,42,21218,100,,,,,
44,41,BC,11/23/04,42,21218,88,,,,,
44,41,BC,11/23/04,42,21218,80,,,,,
44,41,BC,11/23/04,42,21218,82,,,,,
44,41,BC,11/23/04,42,21218,56,,,,,
44,41,BC,11/23/04,42,21218,60,,,,,
44,41,BC,11/23/04,42,21218,75,,,,,
44,41,BC,11/23/04,41,21220,100,,,,,
44,41,BC,11/23/04,41,21220,88,,,,,
44,41,BC,11/23/04,41,21220,64,,,,,
44,41,BC,11/23/04,41,21220,57,,,,,
44,41,BC,11/23/04,41,21220,58,,,,,
44,41,BC,11/23/04,41,21220,52,,,,,
44,41,BC,11/23/04,41,21220,75,,,,,
44,41,BC,11/23/04,41,21220,95,,,,,
44,41,BC,11/23/04,41,21220,88,,,,,
44,41,BC,11/23/04,41,21220,86,,,,,
44,41,BC,11/23/04,41,21220,62,,,,,
44,42,BC,11/23/04,23,21178,77,,,,,
44,42,BC,11/23/04,23,21178,77,,,,,
44,42,BC,11/23/04,23,21178,76,,,,,
44,42,BC,11/23/04,23,21178,56,,,,,
44,42,BC,11/23/04,23,21178,73,,,,,
44,42,BC,11/23/04,23,21178,49,,,,,
44,42,BC,11/23/04,21,21180,90,,,,,
44,42,BC,11/23/04,21,21180,88,,,,,
44,42,BC,11/23/04,21,21180,77,,,,,
44,42,BC,11/23/04,21,21180,72,,,,,
44,42,BC,11/23/04,21,21180,68,,,,,
44,42,BC,11/23/04,21,21180,51,,,,,
44,43,BC,11/23/04,11,21160,86,,,,,
44,43,BC,11/23/04,11,21160,81,,,,,
44,43,BC,11/23/04,11,21160,80,,,,,
44,43,BC,11/23/04,11,21160,75,,,,,
44,43,BC,11/23/04,12,21161,102,,,,,
44,43,BC,11/23/04,12,21161,86,,,,,
44,43,BC,11/23/04,12,21161,82,,,,,
44,43,BC,11/23/04,14,21162,75,,,,,
44,43,BC,11/23/04,14,21162,65,,,,,
44,43,BC,11/23/04,22,21167,83,,,,,
44,43,BC,11/23/04,22,21167,77,,,,,
44,44,BC,11/23/04,12,21150,97,,,,,
44,44,BC,11/23/04,12,21150,94,,,,,
44,44,BC,11/23/04,12,21150,59,,,,,
44,44,BC,11/23/04,12,21150,94,,,,,
44,44,BC,11/23/04,12,21150,76,,,,,
44,44,BC,11/23/04,12,21150,62,,,,,
45,31,EV,11/25/04,44,21915,94,,,,,
45,31,EV,11/25/04,44,21915,84,,,,,
45,33,EV,11/25/04,33,21895,93,,,,,
45,33,EV,11/25/04,33,21895,93,,,,,
45,33,EV,11/25/04,33,21895,91,,,,,
45,33,EV,11/25/04,33,21895,89,,,,,
45,33,EV,11/25/04,33,21895,78,,,,,
45,33,EV,11/25/04,33,21895,76,,,,,
45,33,EV,11/25/04,33,21895,66,,,,,
45,33,EV,11/25/04,33,21895,57,,,,,
45,35,EV,11/25/04,24,21875,96,,,,,
45,35,EV,11/25/04,24,21875,70,,,,,
45,35,EV,11/25/04,43,21877,400,,,,,
45,35,EV,11/25/04,43,21877,123,,,,,
45,35,EV,11/25/04,42,21878,86,,,,,
45,35,EV,11/25/04,42,21878,80,,,,,
45,35,EV,11/25/04,42,21878,78,,,,,
45,35,EV,11/25/04,42,21878,73,,,,,
45,35,EV,11/25/04,42,21878,70,,,,,
45,35,EV,11/25/04,42,21879,87,,,,,
45,35,EV,11/25/04,42,21879,62,,,,,
45,35,EV,11/25/04,42,21879,56,,,,,
45,36,EV,11/25/04,42,21872,81,,,,,
45,36,EV,11/25/04,42,21872,56,,,,,
45,38,EV,11/25/04,14,21834,116,,,,,
45,38,EV,11/25/04,14,21834,87,,,,,
45,38,EV,11/25/04,31,21840,43,,,,,
45,38,EV,11/25/04,31,21840,41,,,,,
45,38,EV,11/25/04,33,21842,80,,,,,
45,38,EV,11/25/04,33,21842,68,,,,,
45,38,EV,11/25/04,33,21842,57,,,,,
45,39,EV,11/25/04,11,21806,60,,,,,
45,39,EV,11/25/04,11,21806,52,,,,,
45,39,EV,11/25/04,43,21824,332,,,,,
45,39,EV,11/25/04,43,21824,53,,,,,
45,40,EV,11/25/04,12,21790,94,,,,,
45,40,EV,11/25/04,12,21790,93,,,,,
45,40,EV,11/25/04,12,21790,87,,,,,
45,40,EV,11/25/04,12,21790,87,,,,,
45,40,EV,11/25/04,12,21790,84,,,,,
45,40,EV,11/25/04,12,21790,74,,,,,
45,40,EV,11/25/04,12,21790,51,,,,,
45,40,EV,11/25/04,24,21791,87,,,,,
45,40,EV,11/25/04,24,21791,83,,,,,
45,40,EV,11/25/04,31,21795,109,,,,,
45,40,EV,11/25/04,31,21795,58,,,,,
45,40,EV,11/25/04,42,21804,101,,,,,
45,40,EV,11/25/04,42,21804,68,,,,,
45,40,EV,11/25/04,42,21804,65,,,,,
45,41,EV,11/25/04,14,21777,100,,,,,
45,41,EV,11/25/04,14,21777,91,,,,,
45,41,EV,11/25/04,14,21777,81,,,,,
45,41,EV,11/25/04,14,21777,76,,,,,
45,41,EV,11/25/04,14,21777,73,,,,,
45,41,EV,11/25/04,24,21778,76,,,,,
45,41,EV,11/25/04,24,21778,64,,,,,
45,41,EV,11/25/04,24,21779,59,,,,,
45,41,EV,11/25/04,24,21779,50,,,,,
45,41,EV,11/25/04,44,21785,80,,,,,
45,41,EV,11/25/04,44,21785,77,,,,,
45,42,EV,11/23/04,21,21768,97,,,,,
45,42,EV,11/23/04,21,21768,91,,,,,
45,42,EV,11/23/04,21,21768,89,,,,,
45,42,EV,11/23/04,21,21768,87,,,,,
45,42,EV,11/23/04,21,21768,79,,,,,
45,43,EV,11/23/04,42,21760,106,,,,,
45,43,EV,11/23/04,42,21760,76,,,,,
45,44,EV,11/23/04,34,21741,111,,,,,
45,44,EV,11/23/04,34,21741,109,,,,,
45,44,EV,11/23/04,34,21741,103,,,,,
45,44,EV,11/23/04,34,21741,103,,,,,
45,44,EV,11/23/04,34,21741,85,,,,,
46,30,EV,11/26/04,31,22394,65,,,,,
46,30,EV,11/26/04,31,22394,96,,,,,
46,30,EV,11/26/04,31,22394,102,,,,,
46,30,EV,11/26/04,31,22394,96,,,,,
46,30,EV,11/26/04,31,22394,110,,,,,
46,30,EV,11/26/04,31,22394,81,,,,,
46,31,AC,11/26/04,13,22379,100,,,,,
46,31,AC,11/26/04,13,22379,96,,,,,
46,31,AC,11/26/04,13,22379,82,,,,,
46,31,AC,11/26/04,13,22379,95,,,,,
46,31,AC,11/26/04,13,22379,77,,,,,
46,31,AC,11/26/04,13,22379,100,,,,,
46,31,AC,11/26/04,13,22379,100,,,,,
46,31,AC,11/26/04,13,22379,107,,,,,
46,31,AC,11/26/04,13,22379,96,,,,,
46,31,AC,11/26/04,13,22379,105,,,,,
46,31,AC,11/26/04,23,22381,112,,,,,
46,31,AC,11/26/04,23,22381,100,,,,,
46,31,AC,11/26/04,23,22381,90,,,,,
46,31,AC,11/26/04,23,22381,103,,,,,
46,31,AC,11/26/04,23,22381,81,,,,,
46,31,AC,11/26/04,22,22382,103,,,,,
46,31,AC,11/26/04,22,22382,72,,,,,
46,31,AC,11/26/04,22,22382,70,,,,,
46,31,AC,11/26/04,21,22383,100,,,,,
46,31,AC,11/26/04,21,22383,80,,,,,
46,31,AC,11/26/04,21,22383,85,,,,,
46,31,AC,11/26/04,21,22383,103,,,,,
46,31,AC,11/26/04,21,22383,111,,,,,
46,31,AC,11/26/04,21,22383,80,,,,,
46,31,AC,11/26/04,21,22383,95,,,,,
46,31,AC,11/26/04,21,22383,105,,,,,
46,31,AC,11/26/04,21,22383,95,,,,,
46,31,AC,11/26/04,21,22383,100,,,,,
46,31,AC,11/26/04,31,22385,110,,,,,
46,31,AC,11/26/04,31,22385,57,,,,,
46,31,AC,11/26/04,31,22385,85,,,,,
46,32,AC,11/26/04,11,22364,87,,,,,
46,32,AC,11/26/04,11,22364,77,,,,,
46,32,AC,11/26/04,11,22366,102,,,,,
46,32,AC,11/26/04,11,22366,93,,,,,
46,32,AC,11/26/04,11,22366,90,,,,,
46,33,AC,11/25/04,13,22348,96,,,,,
46,33,AC,11/25/04,13,22348,104,,,,,
46,33,AC,11/25/04,13,22348,60,,,,,
46,33,AC,11/25/04,13,22348,82,,,,,
46,33,AC,11/25/04,13,22348,103,,,,,
46,33,AC,11/25/04,13,22348,103,,,,,
46,33,AC,11/25/04,13,22348,83,,,,,
46,33,AC,11/25/04,13,22348,90,,,,,
46,33,AC,11/25/04,13,22348,90,,,,,
46,33,AC,11/25/04,13,22348,112,,,,,
46,33,AC,11/25/04,13,22348,85,,,,,
46,33,AC,11/25/04,13,22348,99,,,,,
46,33,AC,11/25/04,33,22355,106,,,,,
46,33,AC,11/25/04,33,22355,65,,,,,
46,33,AC,11/25/04,42,22360,116,,,,,
46,33,AC,11/25/04,42,22360,83,,,,,
46,33,AC,11/25/04,42,22360,98,,,,,
46,33,AC,11/25/04,41,22363,91,,,,,
46,33,AC,11/25/04,41,22363,85,,,,,
46,33,AC,11/25/04,41,22363,93,,,,,
46,33,AC,11/25/04,41,22363,102,,,,,
46,33,AC,11/25/04,41,22363,85,,,,,
46,33,AC,11/25/04,41,22363,100,,,,,
46,34,AC,11/25/04,11,22335,117,,,,,
46,34,AC,11/25/04,11,22335,101,,,,,
46,34,AC,11/25/04,11,22335,102,,,,,
46,34,AC,11/25/04,11,22335,117,,,,,
46,34,AC,11/25/04,11,22335,68,,,,,
46,34,AC,11/25/04,11,22335,82,,,,,
46,34,AC,11/25/04,11,22335,121,,,,,
46,34,AC,11/25/04,11,22335,101,,,,,
46,34,AC,11/25/04,11,22335,108,,,,,
46,34,AC,11/25/04,11,22335,65,,,,,
46,34,AC,11/25/04,11,22335,100,,,,,
46,35,AC,11/25/04,11,22321,110,,,,,
46,35,AC,11/25/04,11,22321,81,,,,,
46,35,AC,11/25/04,11,22323,105,,,,,
46,35,AC,11/25/04,11,22323,105,,,,,
46,35,AC,11/25/04,11,22323,120,,,,,
46,37,AC,11/25/04,42,22308,94,,,,,
46,37,AC,11/25/04,42,22308,89,,,,,
46,37,AC,11/25/04,42,22308,70,,,,,
46,38,AC,11/24/04,14,22283,54,,,,,
46,38,AC,11/24/04,14,22283,98,,,,,
46,38,AC,11/24/04,14,22283,85,,,,,
46,38,AC,11/24/04,14,22283,59,,,,,
46,38,AC,11/24/04,14,22283,89,,,,,
46,38,AC,11/24/04,14,22283,91,,,,,
46,38,AC,11/24/04,23,22286,92,,,,,
46,38,AC,11/24/04,23,22286,90,,,,,
46,38,AC,11/24/04,23,22286,90,,,,,
46,38,AC,11/24/04,34,22292,74,,,,,
46,38,AC,11/24/04,34,22292,69,,,,,
46,38,AC,11/24/04,41,22295,122,,,,,
46,38,AC,11/24/04,41,22295,71,,,,,
46,38,AC,11/24/04,41,22295,90,,,,,
46,38,AC,11/24/04,41,22295,95,,,,,
46,38,AC,11/24/04,41,22295,110,,,,,
46,38,AC,11/24/04,41,22295,88,,,,,
46,38,AC,11/24/04,41,22295,92,,,,,
46,39,AC,11/24/04,11,22267,57,,,,,
46,39,AC,11/24/04,11,22267,37,,,,,
46,39,AC,11/24/04,11,22267,78,,,,,
46,39,AC,11/24/04,11,22267,52,,,,,
46,39,AC,11/24/04,11,22267,72,,,,,
46,39,AC,11/24/04,11,22267,105,,,,,
46,39,AC,11/24/04,11,22267,75,,,,,
46,39,AC,11/24/04,32,22274,81,,,,,
46,39,AC,11/24/04,32,22274,82,,,,,
46,39,AC,11/24/04,32,22274,83,,,,,
46,39,AC,11/24/04,32,22274,73,,,,,
46,39,AC,11/24/04,32,22274,48,,,,,
46,39,AC,11/24/04,32,22274,70,,,,,
46,39,AC,11/24/04,32,22274,90,,,,,
46,39,AC,11/24/04,32,22274,80,,,,,
46,39,AC,11/24/04,32,22274,82,,,,,
46,39,AC,11/24/04,32,22274,63,,,,,
46,39,AC,11/24/04,32,22274,90,,,,,
46,39,AC,11/24/04,32,22274,65,,,,,
46,39,AC,11/24/04,32,22274,61,,,,,
46,39,AC,11/24/04,43,22277,75,,,,,
46,39,AC,11/24/04,43,22277,50,,,,,
46,40,AC,11/24/04,14,22255,80,,,,,
46,40,AC,11/24/04,14,22255,46,,,,,
46,40,AC,11/24/04,21,22256,48,,,,,
46,40,AC,11/24/04,21,22256,81,,,,,
46,40,AC,11/24/04,33,22262,45,,,,,
46,40,AC,11/24/04,33,22262,80,,,,,
46,40,AC,11/24/04,33,22262,70,,,,,
46,42,AC,11/24/04,24,22238,78,,,,,
46,42,AC,11/24/04,24,22238,110,,,,,
46,42,AC,11/24/04,23,22240,75,,,,,
46,42,AC,11/24/04,23,22240,50,,,,,
46,42,AC,11/24/04,23,22240,82,,,,,
46,42,AC,11/24/04,23,22241,87,,,,,
46,42,AC,11/24/04,23,22241,93,,,,,
46,42,AC,11/24/04,23,22241,48,,,,,
46,42,AC,11/24/04,23,22241,43,,,,,
46,42,AC,11/24/04,24,22245,100,,,,,
46,42,AC,11/24/04,24,22245,72,,,,,
46,42,AC,11/24/04,24,22245,75,,,,,
46,42,AC,11/24/04,24,22245,98,,,,,
46,42,AC,11/24/04,24,22245,73,,,,,
46,42,AC,11/24/04,24,22245,83,,,,,
46,42,AC,11/24/04,24,22245,94,,,,,
46,43,AC,11/24/04,14,22222,101,,,,,
46,43,AC,11/24/04,14,22222,99,,,,,
46,43,AC,11/24/04,14,22222,101,,,,,
46,43,AC,11/24/04,14,22222,100,,,,,
46,43,AC,11/24/04,14,22222,88,,,,,
46,43,AC,11/24/04,14,22222,85,,,,,
46,43,AC,11/24/04,14,22222,92,,,,,
46,43,AC,11/24/04,14,22222,80,,,,,
46,43,AC,11/24/04,14,22222,82,,,,,
46,43,AC,11/24/04,14,22222,70,,,,,
46,43,AC,11/24/04,14,22222,69,,,,,
46,43,AC,11/24/04,14,22222,86,,,,,
46,43,AC,11/24/04,14,22222,60,,,,,
46,43,AC,11/24/04,24,22226,97,,,,,
46,43,AC,11/24/04,24,22226,70,,,,,
46,43,AC,11/24/04,24,22226,101,,,,,
46,43,AC,11/24/04,24,22226,72,,,,,
46,43,AC,11/24/04,24,22226,90,,,,,
46,43,AC,11/24/04,24,22226,92,,,,,
46,43,AC,11/24/04,24,22226,98,,,,,
46,43,AC,11/24/04,24,22226,100,,,,,
46,43,AC,11/24/04,24,22226,99,,,,,
46,43,AC,11/24/04,24,22226,90,,,,,
46,43,AC,11/24/04,24,22227,95,,,,,
46,43,AC,11/24/04,24,22227,95,,,,,
46,43,AC,11/24/04,24,22227,60,,,,,
46,43,AC,11/24/04,24,22227,70,,,,,
46,43,AC,11/24/04,24,22227,82,,,,,
46,43,AC,11/24/04,23,22228,67,,,,,
46,43,AC,11/24/04,23,22228,98,,,,,
46,43,AC,11/24/04,23,22228,86,,,,,
46,43,AC,11/24/04,23,22228,112,,,,,
46,43,AC,11/24/04,23,22228,78,,,,,
46,43,AC,11/24/04,34,22230,58,,,,,
46,43,AC,11/24/04,34,22230,75,,,,,
46,43,AC,11/24/04,34,22231,85,,,,,
46,43,AC,11/24/04,34,22231,78,,,,,
46,44,AC,11/24/04,23,22216,65,,,,,
46,44,AC,11/24/04,23,22216,101,,,,,
46,44,AC,11/24/04,23,22216,98,,,,,
46,44,AC,11/24/04,34,22218,115,,,,,
46,44,AC,11/24/04,34,22218,62,,,,,
46,44,AC,11/24/04,34,22218,90,,,,,
46,44,AC,11/24/04,34,22218,87,,,,,
46,44,AC,11/24/04,34,22218,101,,,,,
46,44,AC,11/24/04,34,22218,102,,,,,
46,44,AC,11/24/04,34,22218,90,,,,,
47,31,BC,11/25/04,12,21401,357,,,,,
47,31,BC,11/25/04,12,21401,20,,,,,
47,31,BC,11/25/04,14,21402,592,,,,,
47,31,BC,11/25/04,14,21402,118,,,,,
47,31,BC,11/25/04,24,21403,90,,,,,
47,31,BC,11/25/04,24,21403,74,,,,,
47,31,BC,11/25/04,23,21404,98,,,,,
47,31,BC,11/25/04,23,21404,97,,,,,
47,31,BC,11/25/04,23,21404,89,,,,,
47,31,BC,11/25/04,23,21404,79,,,,,
47,31,BC,11/25/04,23,21404,60,,,,,
47,31,BC,11/25/04,34,21409,108,,,,,
47,31,BC,11/25/04,34,21409,104,,,,,
47,31,BC,11/25/04,34,21409,83,,,,,
47,31,BC,11/25/04,34,21409,90,,,,,
47,31,BC,11/25/04,34,21409,90,,,,,
47,31,BC,11/25/04,34,21409,68,,,,,
47,31,BC,11/25/04,34,21409,62,,,,,
47,33,BC,11/26/04,32,21426,95,,,,,
47,33,BC,11/26/04,32,21426,92,,,,,
47,36,BC,11/26/04,21,21451,87,,,,,
47,36,BC,11/26/04,21,21451,61,,,,,
47,37,BC,11/26/04,11,21462,125,,,,,
47,37,BC,11/26/04,11,21462,73,,,,,
47,37,BC,11/26/04,34,21469,102,,,,,
47,37,BC,11/26/04,34,21469,94,,,,,
47,37,BC,11/26/04,34,21469,84,,,,,
47,37,BC,11/26/04,34,21469,74,,,,,
47,37,BC,11/26/04,34,21469,87,,,,,
47,37,BC,11/26/04,34,21469,80,,,,,
47,37,BC,11/26/04,34,21469,77,,,,,
47,37,BC,11/26/04,34,21469,66,,,,,
47,37,BC,11/26/04,34,21469,85,,,,,
47,37,BC,11/26/04,34,21469,57,,,,,
47,37,BC,11/26/04,34,21469,84,,,,,
47,37,BC,11/26/04,34,21469,68,,,,,
47,37,BC,11/26/04,34,21469,50,,,,,
47,37,BC,11/26/04,34,21469,77,,,,,
47,37,BC,11/26/04,34,21469,82,,,,,
47,37,BC,11/26/04,34,21469,60,,,,,
47,38,BC,11/26/04,41,21478,87,,,,,
47,38,BC,11/26/04,41,21478,70,,,,,
47,39,BC,11/30/04,11,21479,92,,,,,
47,39,BC,11/30/04,11,21479,79,,,,,
47,39,BC,11/30/04,11,21479,57,,,,,
47,39,BC,11/30/04,11,21479,62,,,,,
47,39,BC,11/30/04,33,21482,105,,,,,
47,39,BC,11/30/04,33,21482,98,,,,,
47,39,BC,11/30/04,43,21484,103,,,,,
47,39,BC,11/30/04,43,21484,100,,,,,
47,39,BC,11/30/04,43,21484,92,,,,,
47,39,BC,11/30/04,43,21484,55,,,,,
47,39,BC,11/30/04,41,21485,110,,,,,
47,39,BC,11/30/04,41,21485,83,,,,,
47,39,BC,11/30/04,41,21485,102,,,,,
47,39,BC,11/30/04,41,21485,78,,,,,
47,39,BC,11/30/04,41,21485,63,,,,,
47,39,BC,11/30/04,41,21485,52,,,,,
47,39,BC,11/30/04,41,21485,87,,,,,
47,39,BC,11/30/04,41,21485,85,,,,,
47,41,BC,11/30/04,14,21497,95,,,,,
47,41,BC,11/30/04,14,21497,75,,,,,
47,41,BC,11/30/04,14,21497,53,,,,,
47,41,BC,11/30/04,23,21498,85,,,,,
47,41,BC,11/30/04,23,21498,63,,,,,
47,42,BC,11/30/04,14,22506,93,,,,,
47,42,BC,11/30/04,14,22506,85,,,,,
47,42,BC,11/30/04,14,22506,82,,,,,
47,42,BC,11/30/04,14,22506,65,,,,,
47,42,BC,11/30/04,14,22506,83,,,,,
47,42,BC,11/30/04,14,22506,92,,,,,
47,42,BC,11/30/04,14,22506,50,,,,,
47,42,BC,11/30/04,14,22506,53,,,,,
47,42,BC,11/30/04,14,22506,78,,,,,
47,42,BC,11/30/04,33,22510,115,,,,,
47,42,BC,11/30/04,33,22510,90,,,,,
47,42,BC,11/30/04,33,22510,70,,,,,
47,42,BC,11/30/04,43,22513,85,,,,,
47,42,BC,11/30/04,43,22513,66,,,,,
47,43,BC,11/30/04,14,22507,97,,,,,
47,43,BC,11/30/04,14,22507,84,,,,,
47,43,BC,11/30/04,14,22507,78,,,,,
47,43,BC,11/30/04,14,22507,87,,,,,
47,43,BC,11/30/04,14,22507,75,,,,,
47,43,BC,11/30/04,14,22507,79,,,,,
47,43,BC,11/30/04,14,22507,56,,,,,
47,43,BC,11/30/04,14,22507,63,,,,,
47,43,BC,11/30/04,14,22507,68,,,,,
47,43,BC,11/30/04,22,22517,85,,,,,
47,43,BC,11/30/04,22,22517,82,,,,,
47,43,BC,11/30/04,22,22517,66,,,,,
47,44,BC,11/30/04,12,22523,111,,,,,
